,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,LST_Day_1km_1,LST_Day_1km_2,LST_Day_1km_3,LST_Day_1km_4,LST_Day_1km_5,Lai_1,Lai_2,Lai_3,Lai_4,Lai_5,Resultado
8504,0.5416105913100182,0.4638276543933898,0.4586557985073136,0.49937216689189273,0.5309839561581612,0.12895020246403033,0.1286131931880187,0.13021119068860004,0.13394445880359557,0.1366704000459493,0.11875000000000001,0.14400000000000002,0.1335483870967742,0.1366666666666667,0.09533333333333335,Negativo
8505,0.5180025668814778,0.399334846289518,0.40975368343624136,0.47689690391222633,0.5603867217898368,0.12796803652968036,0.12965968811923836,0.12864483890422077,0.13070388558628415,0.13483702363516273,0.12875,0.12666666666666673,0.11774193548387094,0.158,0.14466666666666664,Negativo
8506,0.5605608141049743,0.6383929868539174,0.6117166361861652,0.46958702988922596,0.45666102319955826,0.13236624450762471,0.13126791304098098,0.13132175522557302,0.12988483960828237,0.13116797334941563,0.16749999999999998,0.23800000000000002,0.19064516129032263,0.26266666666666666,0.09666666666666669,Negativo
8507,0.5582909755175933,0.5833881958077352,0.43711181681963707,0.42000785768032073,0.5811725897093614,0.13082299474455072,0.13014330432784818,0.13076536128087332,0.12970793486689067,0.1293782487579334,0.164375,0.26133333333333336,0.1480645161290323,0.12400000000000005,0.1913333333333333,Negativo
8508,0.33682519011199474,0.2909861211975416,0.2897353220032528,0.407937753200531,0.40851990431547164,0.1384132420091324,0.13970190402343416,0.13643824499676227,0.1354492978375119,0.1384130266218661,0.075,0.06533333333333333,0.09161290322580645,0.15466666666666665,0.07933333333333334,Negativo
8509,0.5841457564383745,0.5575053751468658,0.5727904535108997,0.5565760901818673,0.4985369345794121,0.1335551822176273,0.13307946354211542,0.13189815934211002,0.13123919473880705,0.13165158955802528,0.12875,0.1693333333333333,0.2080645161290323,0.14533333333333334,0.22933333333333336,Negativo
8510,0.444328353041783,0.5908778538306554,0.5735654917455488,0.5269794603188832,0.5672732880959909,0.1334259498578444,0.13291519485368025,0.13201599702070774,0.1317825450159386,0.13149765945837283,0.14500000000000002,0.12733333333333333,0.20870967741935487,0.13933333333333334,0.18066666666666667,Negativo
8511,0.6437577065080404,0.495673273007075,0.5835876013002088,0.5536128820230564,0.4982480467607578,0.13255901611096751,0.1323017719192441,0.1315401996014641,0.13157002957985126,0.13170098503776453,0.171875,0.20733333333333331,0.165483870967742,0.2126666666666667,0.19266666666666668,Negativo
8512,0.5699451742693782,0.5536150784542163,0.387672284978532,0.6520327523350715,0.48268051594495776,0.13152731110536744,0.1315183366359381,0.1313701131408466,0.13062232560811007,0.13016283277332644,0.155,0.18466666666666667,0.17129032258064522,0.19200000000000006,0.13800000000000004,Negativo
8513,0.5981542959343642,0.5012453456719717,0.4981643262829992,0.3872058113416036,0.4175426632165909,0.12940036185060738,0.12987220355532578,0.1289094178429591,0.12850061744349678,0.12759771402314699,0.184375,0.1806666666666667,0.16999999999999998,0.09133333333333332,0.13066666666666663,Negativo
8514,0.31618494540452957,0.2023401990532875,0.49018544643636675,0.5675167739391327,0.5601326962312062,0.13647367967605756,0.1345911949685535,0.13399088981343293,0.13295999540507167,0.13198701932741735,0.106875,0.0986666666666667,0.12193548387096771,0.1846666666666667,0.2273333333333333,Negativo
8515,0.5089629665017128,0.6503065427144369,0.4248763076179931,0.46555660938223203,0.5688273678223292,0.12987636770914102,0.12857069010080122,0.12904059563611506,0.12768846385801674,0.1301306682748916,0.196875,0.188,0.1229032258064516,0.13199999999999998,0.154,Negativo
8516,0.5334895980777219,0.32977613409360246,0.5463269497117689,0.5128003895282746,0.5069758335749308,0.1318956233307487,0.13090721116567586,0.13053802349527677,0.12973895063323856,0.12959650785445567,0.23,0.14400000000000004,0.16548387096774192,0.1413333333333333,0.13933333333333336,Negativo
